"","sample_id","full_sample_code","mountain_code","lake_code","lake_name","core","drive","top_cm","bottom_cm","mid_cm","rep_or_note","mean_range_BiSi","mean_range_C-H","max_range_BiSi","max_range_C-H","mean_BiSi","mean_C-H","total_210Pb_pCi_g","error_of_total_Pb_sd","cum_dry_mass_g_cm2","unsup_210Pb_pCi_g","error_of_unsup_Pb_sd","age_base_of_interval_yr","error_of_age_sd","date_base_AD","date_mid_AD","DMAR_g_cm2_yr","error_DMAR_sd","partial_rho_g_cm3","lead210_measured","d15N_raw","d13C","d34S","N_perc","C_perc","S_perc","CN_ratio","d15N_LinCorr","d15N","isotope_run","isotope_year_run","isotope_notes","mountain_lake_code","block","crucible","crucible_or_whirkpak_wt_g","wet_wt_with_crucible_or_whirkpak_g","dry_wt_with_crucible_or_whirkpak_g","post_550C_wt_with_crucible_g","volume_cm3","wet_wt_g","dry_wt_g","post_550C_wt_g","water_propor","organics_propor","water_perc","organics_perc","dried_100C_or_freezedried","LOI_notes","range_lake_core_drive_code","mountain_range","state","region","fish","fish_sp_current","current_fish_sp","first_stocked_yr","last_stocked_yr","first_stocked_yr_CUT","first_stocked_yr_BKT","first_stocked_yr_RBT","first_stocked_yr_GT","first_stocked_yr_STE","potential_stocking_prior_fist_documented_stocking_event","Double.checked","stocking.history","fish_disappear_or_eradicated","lat","lon","elevation_ft","elevation_m","area_m_sq_fromlindseyandMORAandNOCA","lake_perimeter_m_google","lake_area_m_google","core_depth_cm","pH","cond_uS","tds_ppm","do_mgL","temp_degF","temp_degC","lake_depth_ft","lake_depth_m","date_water_measurements","date_cored","year_cored","GPS_point","lake_data_notes","dry_perc","wet_density_g_cm3","all_rho_g_cm3","max_bottom_cm_210Pb_dated","min_bottom_cm_210Pb_dated","date_type","interpolated_date_mid_AD","interpolated_error_of_age_sd","interpolated_date_base_AD","interpolated_date_top_AD","mean_DMAR_g_cm2_yr_bottom3","mean_error_DMAR_sd_bottom3","mean_DMAR_g_cm2_yr_bottom3_max","mean_DMAR_g_cm2_yr_bottom3_min","bottom_interpolated_error","bottom_measured_date_mid_AD","thickness","accumulation_rate_cm_yr","years_per_thickness","accumulation_rate_max_cm_yr","accumulation_rate_min_cm_yr","years_per_thickness_max","years_per_thickness_min","cumulative_years","extrapolated_date_mid_AD","cumulative_years_max","extrapolated_date_mid_AD_max","cumulative_years_min","extrapolated_date_mid_AD_min","date_mid_AD_combo","date_mid_AD_min_combo","date_mid_AD_max_combo","fish_present_sample","fish_present_binary","prism_date_base_AD","prism_date_top_AD","mean_air_temp_degC_interval","mean_air_temp_1951_1980_degC","temp_anomaly_mid_cent_degC","temp_anomaly_mid_cent_degC_start","mean_air_temp_degC_anomaly_combined","mean_air_temp_degC_anomaly_extended","d15N_CNS_adj","mean_d15N_1800_1850","d15N_anomaly_mean_1800_1850","d15N_CNS_adj_start","d15N_CNS_adj_diff_from_start","d15N_start","d15N_diff_from_start","state_short","lake_name_state"
"497","MONO21_20","NOCA21_MONO21_1A_1G_20","NOCA21","MONO21","Monogram","1A","1G",19.5,20,19.75,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n",1.1139978,-25.96179188,NA,0.690974703,14.0857393,NA,20.38531836,NA,1.1139978,"CN","2024_1","LinCorr not calculated, d15N_raw values used in d15N column","NOCA21_MONO21_1A_1G",NA,NA,1.2898,13.9759,3.4848,NA,NA,12.6861,2.195,NA,0.827,NA,82.698,NA,"freezedried","","NOCA21_MONO21_1A_1G","North Cascades","Washington","Cascade",1,"Oncorhynchus clarkii","CUT",1932,"1995","1932","","1949","","","Unlikely","y","OCB (HL), OC, OCL, OM, OM(MW) (stocked)  OC - cutthroat trout, and then OM is rainbow trout, see files from WA dept. fish and wildlife for full stocking record",NA,48.556885,-121.280653,4771,1454.2,NA,NA,NA,39,7.77,17.3,12.1,NA,65.8,18.78,119,36.27,"12-Aug-21","12-Aug-21",2021,"GPSMAP 64","year first stocked from: https://www.watrailblazers.org/science/ncnpfishmgmtrpt.pdf",17.302,NA,0.1924,13.5,0.5,"extrapolated",NA,NA,NA,NA,0.01,0.00797,0.01797,0.00203,37.279,1836.15,0.5,0.051975051975052,9.62,0.0933991683991684,0.0105509355509356,5.35336672231497,47.3891625615763,126.535,1709.62,70.4145798553144,1765.74,623.325123152709,1212.82,1709.62,1175.541,1803.019,"fishless",0,NA,NA,NA,6.69,NA,-0.13,-0.13,-0.13,1.1139978,0.990048666666667,0.123949133333333,0.2483361,0.8656617,0.2483361,0.8656617,"WA","Monogram - WA"
"498","MONO21_20.5","NOCA21_MONO21_1A_1G_20.5","NOCA21","MONO21","Monogram","1A","1G",20,20.5,20.25,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n",1.2649016,-25.90051816,NA,0.642156171,11.89413059,NA,18.5221775,NA,1.2649016,"CN","2024_2","LinCorr not calculated, d15N_raw values used in d15N column","NOCA21_MONO21_1A_1G",NA,NA,1.2947,15.4597,3.7904,NA,NA,14.165,2.4957,NA,0.8238,NA,82.381,NA,"freezedried","","NOCA21_MONO21_1A_1G","North Cascades","Washington","Cascade",1,"Oncorhynchus clarkii","CUT",1932,"1995","1932","","1949","","","Unlikely","y","OCB (HL), OC, OCL, OM, OM(MW) (stocked)  OC - cutthroat trout, and then OM is rainbow trout, see files from WA dept. fish and wildlife for full stocking record",NA,48.556885,-121.280653,4771,1454.2,NA,NA,NA,39,7.77,17.3,12.1,NA,65.8,18.78,119,36.27,"12-Aug-21","12-Aug-21",2021,"GPSMAP 64","year first stocked from: https://www.watrailblazers.org/science/ncnpfishmgmtrpt.pdf",17.619,NA,0.1964,13.5,0.5,"extrapolated",NA,NA,NA,NA,0.01,0.00797,0.01797,0.00203,37.279,1836.15,0.5,0.0509164969450102,9.82,0.0914969450101833,0.0103360488798371,5.4646633277685,48.3743842364532,136.355,1699.8,75.8792431830829,1760.27,671.699507389162,1164.45,1699.8,1127.171,1797.549,"fishless",0,NA,NA,NA,6.69,NA,-0.13,-0.13,-0.13,1.2649016,0.990048666666667,0.274852933333333,0.2483361,1.0165655,0.2483361,1.0165655,"WA","Monogram - WA"
"499","MONO21_21","NOCA21_MONO21_1A_1G_21","NOCA21","MONO21","Monogram","1A","1G",20.5,21,20.75,"",3.1955,0.17,6.67400000000001,0.301,33.191,2.478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n",1.0458414,-26.04301891,NA,0.626786552,12.60429811,NA,20.10939461,NA,1.0458414,"CN","2024_1","LinCorr not calculated, d15N_raw values used in d15N column","NOCA21_MONO21_1A_1G",NA,NA,1.2995,15.2175,3.8828,NA,NA,13.918,2.5833,NA,0.8144,NA,81.439,NA,"freezedried","","NOCA21_MONO21_1A_1G","North Cascades","Washington","Cascade",1,"Oncorhynchus clarkii","CUT",1932,"1995","1932","","1949","","","Unlikely","y","OCB (HL), OC, OCL, OM, OM(MW) (stocked)  OC - cutthroat trout, and then OM is rainbow trout, see files from WA dept. fish and wildlife for full stocking record",NA,48.556885,-121.280653,4771,1454.2,NA,NA,NA,39,7.77,17.3,12.1,NA,65.8,18.78,119,36.27,"12-Aug-21","12-Aug-21",2021,"GPSMAP 64","year first stocked from: https://www.watrailblazers.org/science/ncnpfishmgmtrpt.pdf",18.561,NA,0.2081,13.5,0.5,"extrapolated",NA,NA,NA,NA,0.01,0.00797,0.01797,0.00203,37.279,1836.15,0.5,0.0480538202787122,10.405,0.0863527150408457,0.00975492551657857,5.79020589872009,51.256157635468,146.76,1689.39,81.669449081803,1754.48,722.95566502463,1113.19,1689.39,1075.911,1791.759,"fishless",0,NA,NA,NA,6.69,NA,-0.13,-0.13,-0.13,1.0458414,0.990048666666667,0.0557927333333333,0.2483361,0.7975053,0.2483361,0.7975053,"WA","Monogram - WA"
"500","MONO21_21.5","NOCA21_MONO21_1A_1G_21.5","NOCA21","MONO21","Monogram","1A","1G",21,21.5,21.25,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n",1.0047368,-26.30088864,NA,0.645426571,11.51294273,NA,17.83772664,NA,1.0047368,"CN","2024_2","LinCorr not calculated, d15N_raw values used in d15N column","NOCA21_MONO21_1A_1G",NA,NA,1.2899,14.045,3.6795,NA,NA,12.7551,2.3896,NA,0.8127,NA,81.266,NA,"freezedried","","NOCA21_MONO21_1A_1G","North Cascades","Washington","Cascade",1,"Oncorhynchus clarkii","CUT",1932,"1995","1932","","1949","","","Unlikely","y","OCB (HL), OC, OCL, OM, OM(MW) (stocked)  OC - cutthroat trout, and then OM is rainbow trout, see files from WA dept. fish and wildlife for full stocking record",NA,48.556885,-121.280653,4771,1454.2,NA,NA,NA,39,7.77,17.3,12.1,NA,65.8,18.78,119,36.27,"12-Aug-21","12-Aug-21",2021,"GPSMAP 64","year first stocked from: https://www.watrailblazers.org/science/ncnpfishmgmtrpt.pdf",18.734,NA,0.2103,13.5,0.5,"extrapolated",NA,NA,NA,NA,0.01,0.00797,0.01797,0.00203,37.279,1836.15,0.5,0.0475511174512601,10.515,0.0854493580599144,0.0096528768426058,5.85141903171953,51.7980295566502,157.275,1678.88,87.5208681135225,1748.63,774.753694581281,1061.4,1678.88,1024.121,1785.909,"fishless",0,NA,NA,NA,6.69,NA,-0.13,-0.13,-0.13,1.0047368,0.990048666666667,0.0146881333333334,0.2483361,0.7564007,0.2483361,0.7564007,"WA","Monogram - WA"
"501","MONO21_22","NOCA21_MONO21_1A_1G_22","NOCA21","MONO21","Monogram","1A","1G",21.5,22,21.75,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n",0.8784573,-26.5750334,NA,0.60996028,11.78730745,NA,19.32471317,NA,0.8784573,"CN","2024_1","LinCorr not calculated, d15N_raw values used in d15N column","NOCA21_MONO21_1A_1G",NA,NA,1.304,14.3357,3.792,NA,NA,13.0317,2.488,NA,0.8091,NA,80.908,NA,"freezedried","","NOCA21_MONO21_1A_1G","North Cascades","Washington","Cascade",1,"Oncorhynchus clarkii","CUT",1932,"1995","1932","","1949","","","Unlikely","y","OCB (HL), OC, OCL, OM, OM(MW) (stocked)  OC - cutthroat trout, and then OM is rainbow trout, see files from WA dept. fish and wildlife for full stocking record",NA,48.556885,-121.280653,4771,1454.2,NA,NA,NA,39,7.77,17.3,12.1,NA,65.8,18.78,119,36.27,"12-Aug-21","12-Aug-21",2021,"GPSMAP 64","year first stocked from: https://www.watrailblazers.org/science/ncnpfishmgmtrpt.pdf",19.092,NA,0.2148,13.5,0.5,"extrapolated",NA,NA,NA,NA,0.01,0.00797,0.01797,0.00203,37.279,1836.15,0.5,0.0465549348230912,10.74,0.083659217877095,0.00945065176908753,5.97662771285476,52.9064039408867,168.015,1668.14,93.4974958263773,1742.65,827.660098522167,1008.49,1668.14,971.211,1779.929,"fishless",0,NA,NA,NA,6.69,NA,-0.13,-0.13,-0.13,0.8784573,0.990048666666667,-0.111591366666667,0.2483361,0.6301212,0.2483361,0.6301212,"WA","Monogram - WA"
"502","MONO21_22.5","NOCA21_MONO21_1A_1G_22.5","NOCA21","MONO21","Monogram","1A","1G",22,22.5,22.25,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n",0.8661816,-26.70819224,NA,0.67666029,12.32338122,NA,18.21206506,NA,0.8661816,"CN","2024_2","LinCorr not calculated, d15N_raw values used in d15N column","NOCA21_MONO21_1A_1G",NA,NA,1.3001,15.6382,4.1418,NA,NA,14.3381,2.8417,NA,0.8018,NA,80.181,NA,"freezedried","","NOCA21_MONO21_1A_1G","North Cascades","Washington","Cascade",1,"Oncorhynchus clarkii","CUT",1932,"1995","1932","","1949","","","Unlikely","y","OCB (HL), OC, OCL, OM, OM(MW) (stocked)  OC - cutthroat trout, and then OM is rainbow trout, see files from WA dept. fish and wildlife for full stocking record",NA,48.556885,-121.280653,4771,1454.2,NA,NA,NA,39,7.77,17.3,12.1,NA,65.8,18.78,119,36.27,"12-Aug-21","12-Aug-21",2021,"GPSMAP 64","year first stocked from: https://www.watrailblazers.org/science/ncnpfishmgmtrpt.pdf",19.819,NA,0.2241,13.5,0.5,"extrapolated",NA,NA,NA,NA,0.01,0.00797,0.01797,0.00203,37.279,1836.15,0.5,0.0446229361892013,11.205,0.0801874163319947,0.00905845604640786,6.23539232053422,55.1970443349754,179.22,1656.93,99.7328881469115,1736.42,882.857142857143,953.29,1656.93,916.011,1773.699,"fishless",0,NA,NA,NA,6.69,NA,-0.13,-0.13,-0.13,0.8661816,0.990048666666667,-0.123867066666667,0.2483361,0.6178455,0.2483361,0.6178455,"WA","Monogram - WA"
"503","MONO21_23","NOCA21_MONO21_1A_1G_23","NOCA21","MONO21","Monogram","1A","1G",22.5,23,22.75,"",3.1955,0.17,6.67400000000001,0.301,37.776,2.712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n",0.406374,-27.1184805,NA,0.76416948,17.99562309,NA,23.54925648,NA,0.406374,"CN","2024_1","LinCorr not calculated, d15N_raw values used in d15N column","NOCA21_MONO21_1A_1G",NA,NA,1.2901,15.3109,3.6779,NA,NA,14.0208,2.3878,NA,0.8297,NA,82.97,NA,"freezedried","","NOCA21_MONO21_1A_1G","North Cascades","Washington","Cascade",1,"Oncorhynchus clarkii","CUT",1932,"1995","1932","","1949","","","Unlikely","y","OCB (HL), OC, OCL, OM, OM(MW) (stocked)  OC - cutthroat trout, and then OM is rainbow trout, see files from WA dept. fish and wildlife for full stocking record",NA,48.556885,-121.280653,4771,1454.2,NA,NA,NA,39,7.77,17.3,12.1,NA,65.8,18.78,119,36.27,"12-Aug-21","12-Aug-21",2021,"GPSMAP 64","year first stocked from: https://www.watrailblazers.org/science/ncnpfishmgmtrpt.pdf",17.03,NA,0.1891,13.5,0.5,"extrapolated",NA,NA,NA,NA,0.01,0.00797,0.01797,0.00203,37.279,1836.15,0.5,0.0528820729772607,9.455,0.0950290851401375,0.0107350608143839,5.2615470228158,46.5763546798029,188.675,1647.48,104.994435169727,1731.16,929.433497536946,906.72,1647.48,869.441,1768.439,"fishless",0,NA,NA,NA,6.69,NA,-0.13,-0.13,-0.13,0.406374,0.990048666666667,-0.583674666666667,0.2483361,0.1580379,0.2483361,0.1580379,"WA","Monogram - WA"
"504","MONO21_23.5","NOCA21_MONO21_1A_1G_23.5","NOCA21","MONO21","Monogram","1A","1G",23,23.5,23.25,"",NA,NA,NA,NA,NA,NA,0.5229,0.0164,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1732,"y",0.4973656,-27.44860999,NA,0.890161977,14.46419815,NA,16.24895078,NA,0.4973656,"CN","2024_2","LinCorr not calculated, d15N_raw values used in d15N column","NOCA21_MONO21_1A_1G",NA,NA,1.2995,14.8528,3.4519,NA,NA,13.5533,2.1524,NA,0.8412,NA,84.119,NA,"freezedried","","NOCA21_MONO21_1A_1G","North Cascades","Washington","Cascade",1,"Oncorhynchus clarkii","CUT",1932,"1995","1932","","1949","","","Unlikely","y","OCB (HL), OC, OCL, OM, OM(MW) (stocked)  OC - cutthroat trout, and then OM is rainbow trout, see files from WA dept. fish and wildlife for full stocking record",NA,48.556885,-121.280653,4771,1454.2,NA,NA,NA,39,7.77,17.3,12.1,NA,65.8,18.78,119,36.27,"12-Aug-21","12-Aug-21",2021,"GPSMAP 64","year first stocked from: https://www.watrailblazers.org/science/ncnpfishmgmtrpt.pdf",15.881,NA,0.175,13.5,0.5,"extrapolated",NA,NA,NA,NA,0.01,0.00797,0.01797,0.00203,37.279,1836.15,0.5,0.0571428571428571,8.75,0.102685714285714,0.0116,4.8692264885921,43.103448275862,197.425,1638.73,109.863661658319,1726.29,972.536945812808,863.61,1638.73,826.331,1763.569,"fishless",0,NA,NA,NA,6.69,NA,-0.13,-0.13,-0.13,0.4973656,0.990048666666667,-0.492683066666667,0.2483361,0.2490295,0.2483361,0.2490295,"WA","Monogram - WA"
"505","MONO21_24","NOCA21_MONO21_1A_1G_24","NOCA21","MONO21","Monogram","1A","1G",23.5,24,23.75,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n",0.5406822,-26.91875384,NA,0.759681526,14.74324808,NA,19.4071431,NA,0.5406822,"CN","2024_1","LinCorr not calculated, d15N_raw values used in d15N column","NOCA21_MONO21_1A_1G",NA,NA,1.2958,14.4671,3.5922,NA,NA,13.1713,2.2964,NA,0.8257,NA,82.565,NA,"freezedried","","NOCA21_MONO21_1A_1G","North Cascades","Washington","Cascade",1,"Oncorhynchus clarkii","CUT",1932,"1995","1932","","1949","","","Unlikely","y","OCB (HL), OC, OCL, OM, OM(MW) (stocked)  OC - cutthroat trout, and then OM is rainbow trout, see files from WA dept. fish and wildlife for full stocking record",NA,48.556885,-121.280653,4771,1454.2,NA,NA,NA,39,7.77,17.3,12.1,NA,65.8,18.78,119,36.27,"12-Aug-21","12-Aug-21",2021,"GPSMAP 64","year first stocked from: https://www.watrailblazers.org/science/ncnpfishmgmtrpt.pdf",17.435,NA,0.1941,13.5,0.5,"extrapolated",NA,NA,NA,NA,0.01,0.00797,0.01797,0.00203,37.279,1836.15,0.5,0.0515198351365276,9.705,0.09258114374034,0.0104585265327151,5.40066777963272,47.807881773399,207.13,1629.02,115.264329437952,1720.89,1020.34482758621,815.81,1629.02,778.531,1758.169,"fishless",0,NA,NA,NA,6.69,NA,-0.13,-0.13,-0.13,0.5406822,0.990048666666667,-0.449366466666667,0.2483361,0.2923461,0.2483361,0.2923461,"WA","Monogram - WA"
"506","MONO21_24.5","NOCA21_MONO21_1A_1G_24.5","NOCA21","MONO21","Monogram","1A","1G",24,24.5,24.25,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n",1.003891,-25.86710566,NA,0.643895411,12.18295116,NA,18.92069884,NA,1.003891,"CN","2024_2","LinCorr not calculated, d15N_raw values used in d15N column","NOCA21_MONO21_1A_1G",NA,NA,1.288,14.9034,3.9753,NA,NA,13.6154,2.6873,NA,0.8026,NA,80.263,NA,"freezedried","","NOCA21_MONO21_1A_1G","North Cascades","Washington","Cascade",1,"Oncorhynchus clarkii","CUT",1932,"1995","1932","","1949","","","Unlikely","y","OCB (HL), OC, OCL, OM, OM(MW) (stocked)  OC - cutthroat trout, and then OM is rainbow trout, see files from WA dept. fish and wildlife for full stocking record",NA,48.556885,-121.280653,4771,1454.2,NA,NA,NA,39,7.77,17.3,12.1,NA,65.8,18.78,119,36.27,"12-Aug-21","12-Aug-21",2021,"GPSMAP 64","year first stocked from: https://www.watrailblazers.org/science/ncnpfishmgmtrpt.pdf",19.737,NA,0.2231,13.5,0.5,"extrapolated",NA,NA,NA,NA,0.01,0.00797,0.01797,0.00203,37.279,1836.15,0.5,0.0448229493500672,11.155,0.0805468399820708,0.00909905871806365,6.20756816917084,54.9507389162561,218.285,1617.87,121.471897607123,1714.68,1075.29556650246,760.85,1617.87,723.571,1751.959,"fishless",0,NA,NA,NA,6.69,NA,-0.13,-0.13,-0.13,1.003891,0.990048666666667,0.0138423333333334,0.2483361,0.7555549,0.2483361,0.7555549,"WA","Monogram - WA"
"507","MONO21_25","NOCA21_MONO21_1A_1G_25","NOCA21","MONO21","Monogram","1A","1G",24.5,25,24.75,"",3.1955,0.17,6.67400000000001,0.301,25.517,1.965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n",0.6188616,-26.71242733,NA,0.516870408,9.529303002,NA,18.43654205,NA,0.6188616,"CN","2024_1","LinCorr not calculated, d15N_raw values used in d15N column","NOCA21_MONO21_1A_1G",NA,NA,1.2799,12.3261,3.7475,NA,NA,11.0462,2.4676,NA,0.7766,NA,77.661,NA,"freezedried","","NOCA21_MONO21_1A_1G","North Cascades","Washington","Cascade",1,"Oncorhynchus clarkii","CUT",1932,"1995","1932","","1949","","","Unlikely","y","OCB (HL), OC, OCL, OM, OM(MW) (stocked)  OC - cutthroat trout, and then OM is rainbow trout, see files from WA dept. fish and wildlife for full stocking record",NA,48.556885,-121.280653,4771,1454.2,NA,NA,NA,39,7.77,17.3,12.1,NA,65.8,18.78,119,36.27,"12-Aug-21","12-Aug-21",2021,"GPSMAP 64","year first stocked from: https://www.watrailblazers.org/science/ncnpfishmgmtrpt.pdf",22.339,NA,0.2569,13.5,0.5,"extrapolated",NA,NA,NA,NA,0.01,0.00797,0.01797,0.00203,37.279,1836.15,0.5,0.0389256520046711,12.845,0.0699493966523939,0.00790190735694823,7.1480244852532,63.2758620689655,231.13,1605.02,128.619922092376,1707.53,1138.57142857143,697.58,1605.02,660.301,1744.809,"fishless",0,NA,NA,NA,6.69,NA,-0.13,-0.13,-0.13,0.6188616,0.990048666666667,-0.371187066666667,0.2483361,0.3705255,0.2483361,0.3705255,"WA","Monogram - WA"
"508","MONO21_25.5","NOCA21_MONO21_1A_1G_25.5","NOCA21","MONO21","Monogram","1A","1G",25,25.5,25.25,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n",0.6408738,-27.184841,NA,0.908659037,14.52146122,NA,15.98119937,NA,0.6408738,"CN","2024_2","LinCorr not calculated, d15N_raw values used in d15N column","NOCA21_MONO21_1A_1G",NA,NA,1.2945,14.1964,3.4573,NA,NA,12.9019,2.1628,NA,0.8324,NA,83.237,NA,"freezedried","","NOCA21_MONO21_1A_1G","North Cascades","Washington","Cascade",1,"Oncorhynchus clarkii","CUT",1932,"1995","1932","","1949","","","Unlikely","y","OCB (HL), OC, OCL, OM, OM(MW) (stocked)  OC - cutthroat trout, and then OM is rainbow trout, see files from WA dept. fish and wildlife for full stocking record",NA,48.556885,-121.280653,4771,1454.2,NA,NA,NA,39,7.77,17.3,12.1,NA,65.8,18.78,119,36.27,"12-Aug-21","12-Aug-21",2021,"GPSMAP 64","year first stocked from: https://www.watrailblazers.org/science/ncnpfishmgmtrpt.pdf",16.763,NA,0.1858,13.5,0.5,"extrapolated",NA,NA,NA,NA,0.01,0.00797,0.01797,0.00203,37.279,1836.15,0.5,0.0538213132400431,9.29,0.0967168998923574,0.0109257265877287,5.16972732331664,45.7635467980295,240.42,1595.73,133.789649415693,1702.36,1184.33497536946,651.82,1595.73,614.541,1739.639,"fishless",0,NA,NA,NA,6.69,NA,-0.13,-0.13,-0.13,0.6408738,0.990048666666667,-0.349174866666667,0.2483361,0.3925377,0.2483361,0.3925377,"WA","Monogram - WA"
"509","MONO21_26","NOCA21_MONO21_1A_1G_26","NOCA21","MONO21","Monogram","1A","1G",25.5,26,25.75,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n",0.446466,-26.94131162,NA,0.844430153,15.14735834,NA,17.93796478,NA,0.446466,"CN","2024_1","LinCorr not calculated, d15N_raw values used in d15N column","NOCA21_MONO21_1A_1G",NA,NA,1.3042,13.2392,3.2594,NA,NA,11.935,1.9552,NA,0.8362,NA,83.618,NA,"freezedried","","NOCA21_MONO21_1A_1G","North Cascades","Washington","Cascade",1,"Oncorhynchus clarkii","CUT",1932,"1995","1932","","1949","","","Unlikely","y","OCB (HL), OC, OCL, OM, OM(MW) (stocked)  OC - cutthroat trout, and then OM is rainbow trout, see files from WA dept. fish and wildlife for full stocking record",NA,48.556885,-121.280653,4771,1454.2,NA,NA,NA,39,7.77,17.3,12.1,NA,65.8,18.78,119,36.27,"12-Aug-21","12-Aug-21",2021,"GPSMAP 64","year first stocked from: https://www.watrailblazers.org/science/ncnpfishmgmtrpt.pdf",16.382,NA,0.1811,13.5,0.5,"extrapolated",NA,NA,NA,NA,0.01,0.00797,0.01797,0.00203,37.279,1836.15,0.5,0.0552181115405853,9.055,0.0992269464384318,0.0112092766427388,5.03895381190874,44.6059113300493,249.475,1586.68,138.828603227602,1697.32,1228.94088669951,607.21,1586.68,569.931,1734.599,"fishless",0,NA,NA,NA,6.69,NA,-0.13,-0.13,-0.13,0.446466,0.990048666666667,-0.543582666666667,0.2483361,0.1981299,0.2483361,0.1981299,"WA","Monogram - WA"
"510","MONO21_26.5","NOCA21_MONO21_1A_1G_26.5","NOCA21","MONO21","Monogram","1A","1G",26,26.5,26.25,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n",0.5092302,-26.28385793,NA,0.822375995,15.38053332,NA,18.70255628,NA,0.5092302,"CN","2024_2","LinCorr not calculated, d15N_raw values used in d15N column","NOCA21_MONO21_1A_1G",NA,NA,1.3027,10.4263,3.1654,NA,NA,9.1236,1.8627,NA,0.7958,NA,79.584,NA,"freezedried","","NOCA21_MONO21_1A_1G","North Cascades","Washington","Cascade",1,"Oncorhynchus clarkii","CUT",1932,"1995","1932","","1949","","","Unlikely","y","OCB (HL), OC, OCL, OM, OM(MW) (stocked)  OC - cutthroat trout, and then OM is rainbow trout, see files from WA dept. fish and wildlife for full stocking record",NA,48.556885,-121.280653,4771,1454.2,NA,NA,NA,39,7.77,17.3,12.1,NA,65.8,18.78,119,36.27,"12-Aug-21","12-Aug-21",2021,"GPSMAP 64","year first stocked from: https://www.watrailblazers.org/science/ncnpfishmgmtrpt.pdf",20.416,NA,0.2318,13.5,0.5,"extrapolated",NA,NA,NA,NA,0.01,0.00797,0.01797,0.00203,37.279,1836.15,0.5,0.0431406384814495,11.59,0.0775237273511648,0.00875754961173426,6.44963828603228,57.0935960591133,261.065,1575.09,145.278241513634,1690.87,1286.03448275862,550.12,1575.09,512.841,1728.149,"fishless",0,NA,NA,NA,6.69,NA,-0.13,-0.13,-0.13,0.5092302,0.990048666666667,-0.480818466666667,0.2483361,0.2608941,0.2483361,0.2608941,"WA","Monogram - WA"
"511","MONO21_27","NOCA21_MONO21_1A_1G_27","NOCA21","MONO21","Monogram","1A","1G",26.5,27,26.75,"",3.1955,0.17,6.67400000000001,0.301,32.95,2.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n",0.5106132,-26.19528608,NA,0.670462777,14.46824261,NA,21.57948675,NA,0.5106132,"CN","2024_1","LinCorr not calculated, d15N_raw values used in d15N column","NOCA21_MONO21_1A_1G",NA,NA,1.2948,10.9134,3.2526,NA,NA,9.6186,1.9578,NA,0.7965,NA,79.646,NA,"freezedried","","NOCA21_MONO21_1A_1G","North Cascades","Washington","Cascade",1,"Oncorhynchus clarkii","CUT",1932,"1995","1932","","1949","","","Unlikely","y","OCB (HL), OC, OCL, OM, OM(MW) (stocked)  OC - cutthroat trout, and then OM is rainbow trout, see files from WA dept. fish and wildlife for full stocking record",NA,48.556885,-121.280653,4771,1454.2,NA,NA,NA,39,7.77,17.3,12.1,NA,65.8,18.78,119,36.27,"12-Aug-21","12-Aug-21",2021,"GPSMAP 64","year first stocked from: https://www.watrailblazers.org/science/ncnpfishmgmtrpt.pdf",20.354,NA,0.231,13.5,0.5,"extrapolated",NA,NA,NA,NA,0.01,0.00797,0.01797,0.00203,37.279,1836.15,0.5,0.0432900432900433,11.55,0.0777922077922078,0.00878787878787879,6.42737896494157,56.8965517241379,272.615,1563.54,151.705620478575,1684.44,1342.93103448276,493.22,1563.54,455.941,1721.719,"fishless",0,NA,NA,NA,6.69,NA,-0.13,-0.13,-0.13,0.5106132,0.990048666666667,-0.479435466666667,0.2483361,0.2622771,0.2483361,0.2622771,"WA","Monogram - WA"
